id,classifier,view,derived,accuracy,precision_macro,recall_macro,macro_f1,qwk,mae,under_triage_rate,over_triage_rate,macro_f1_std,seconds,parameters,exclude_cat,encoder,pca
82d798df963200,logreg,fused,,0.9826284793813226,0.979736331442289,0.9834978717334372,0.9815490391185296,0.9829321969639387,0.01737152061867753,0.010122612239846306,0.007248908378831222,0.00305919442561697,0.3347147849999601,"{""C"": 10, ""balance"": true}",,mpnet_concept,64.0
823ceb598c8353,logreg,fused,,0.9826277761682011,0.9797813677829966,0.9834342014608571,0.9815421813587807,0.9829289909636372,0.017372223831798924,0.009747518360894599,0.007624705470904322,0.0014055668690771714,2.4046918109997932,"{""C"": 10, ""balance"": true}",,sapbert_concept,0.0
2554e14b1d1255,logreg,fused,,0.9822528229318737,0.9791679509826278,0.9832316146544895,0.9811336676741543,0.9825668319235271,0.017747177068126348,0.010372768587563629,0.0073744084805627205,0.0013207714292320914,0.4439421589995618,"{""C"": 10, ""balance"": true}",,sapbert_concept,64.0
d2f91a104d4b1d,logreg,fused,,0.9822538074302436,0.9785461916646353,0.9837594883399517,0.9810693584626288,0.9825897178355358,0.017746192569756396,0.01112211248972137,0.006624080080035029,0.003489713629257275,0.41027550699800486,"{""C"": 1, ""balance"": true}",,mpnet_concept,128.0
3d51a786032503,logreg,fused,,0.982127744758015,0.9792651130486992,0.9829145511358343,0.9810218396264593,0.9824375943788372,0.01787225524198501,0.009997815351236202,0.00787443989074881,0.0011576708287590472,0.67811841799994,"{""C"": 10, ""balance"": true}",,sapbert_concept,128.0
98b93fcf746368,logreg,fused,,0.982128729256385,0.978231808924868,0.9838027928412734,0.9809236463161923,0.9824760673993808,0.017871270743615057,0.011372128194814412,0.006499142548800646,0.003279664180942154,0.3010935679994873,"{""C"": 1, ""balance"": true}",,mpnet_concept,64.0
c2d5dbbf01286f,logreg,fused,,0.9821288698990093,0.9782606127678398,0.9836711647222165,0.9808755219462785,0.9824713930896533,0.01787113010099078,0.011371987552190134,0.006499142548800647,0.0036328962973844166,1.6676976920025481,"{""C"": 1, ""balance"": true}",,mpnet_concept,0.0
0148a626007071,logreg,fused,,0.981753494734809,0.9785021014819514,0.9830106594722426,0.9806783026886801,0.9820876612050101,0.018246505265191042,0.01062208107953528,0.007624424185655765,0.002660003416335449,1.2716108510030608,"{""C"": 10, ""balance"": true}",,minilm_complaint,0.0
4cf94fa0542d52,logreg,structured,True,0.9818787135512919,0.9777543168034529,0.9834667382950414,0.9805191413739776,0.9822353099372322,0.018121286448708102,0.011247471948828587,0.006873814499879516,0.003143561292932672,0.6111961619972135,"{""C"": 10, ""balance"": true}",,,
bb7584247c77eb,logreg,fused,,0.9815033383870917,0.9782840674658915,0.9827021777387731,0.9804169600459133,0.9818415445823442,0.018496661612908364,0.01062222172215956,0.00787443989074881,0.0022924315599299554,0.6522147140021843,"{""C"": 10, ""balance"": true}",,minilm_complaint,128.0
